labno,unitno,serialno,compartid,compart,last_interpret_date,sampledate,processdate,oiladded,oilhours,actual_fluid_hours,meterread,oilchanged,filterchanged,evalcode,dateReported,Confirmed,Problem Solved,Action Taken,Si,Al,Cr,Fe,Pb,Cu,Sn,Ni,Na,K,Mo,Zn,Mg,Ca,P,B,ST,OXI,NIT,SUL,V100,TBN,W,FP,GF,PQ,W(PCT),PC06,PC14,ISO.6,ISO.14,Visual,Replaced,Life,RUL,Magnetic Plug,Magnetic Plug Rate,oilchanged rate
B18C282231,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,28-Mar-18,26-Mar-18,28-Mar-18,0,249,249,20532,FALSE,,C,29-Mar-18,TRUE,FALSE,TRUE,3,6,1,125,1,5,0,1,0,1,1,1120,9,2779,1048,0,,,,,24.18,,N,,,219,,60396,15292,23,21,LQF MET,0,8719,7281,A,1,0
B18C071537,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,07-Mar-18,06-Mar-18,07-Mar-18,0,983,983,20283,TRUE,,B,07-Mar-18,FALSE,FALSE,FALSE,5,1,0,13,2,2,0,0,2,1,2,1177,10,3128,1058,1,,,,,24.19,,N,,,8,,17402,233,21,15,-,0,8470,7530,B,2,1
B18B160517,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,16-Feb-18,14-Feb-18,16-Feb-18,0,723,723,20023,FALSE,,B,17-Feb-18,FALSE,FALSE,FALSE,5,2,0,10,1,1,0,0,1,2,2,977,9,2596,968,1,,,,,25.18,,N,,,11,,19109,402,21,16,-,0,8210,7790,A,1,0
B18A271433,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,27-Jan-18,26-Jan-18,27-Jan-18,0,497,497,19797,FALSE,,B,28-Jan-18,FALSE,FALSE,FALSE,6,2,0,12,1,2,0,1,1,0,2,1119,10,3129,1071,1,,,,,25.23,,N,,,3,,13301,335,21,16,-,0,7984,8016,B,2,0
B18A101613,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,10-Jan-18,08-Jan-18,10-Jan-18,0,234,234,19534,FALSE,,B,11-Jan-18,FALSE,FALSE,FALSE,5,1,0,9,1,1,0,0,1,1,1,1188,10,3324,1139,1,,,,,25.17,,N,,,3,,6625,316,20,15,-,0,7721,8279,A,1,0
B17L261917,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,26-Dec-17,24-Dec-17,26-Dec-17,0,1176,1176,19300,TRUE,,B,26-Dec-17,FALSE,FALSE,FALSE,6,1,0,38,1,6,0,0,3,2,0,1074,9,2868,1021,0,,,,,24.58,,N,,,58,,48221,6578,23,20,-,0,7487,8513,B,2,1
B17K290618,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,29-Nov-17,28-Nov-17,29-Nov-17,0,830,830,18954,FALSE,,B,29-Nov-17,FALSE,FALSE,FALSE,9,2,0,54,2,9,1,0,4,1,1,1296,12,3447,1204,0,,,,,24.22,,N,,,62,,53900,4937,23,19,-,0,7141,8859,C,3,0
B17K092339,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,10-Nov-17,08-Nov-17,09-Nov-17,0,583,583,18707,FALSE,,B,10-Nov-17,FALSE,FALSE,FALSE,8,2,0,28,0,4,0,0,2,0,0,1310,13,3482,1223,0,,,,,24.2,,N,,,26,,46777,4080,23,19,-,0,6894,9106,B,2,0
B17J171509,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,17-Oct-17,16-Oct-17,17-Oct-17,0,263,263,18387,FALSE,,B,17-Oct-17,FALSE,FALSE,FALSE,5,1,0,4,0,0,0,1,0,0,0,1212,10,3278,1119,0,,,,,20.51,,N,,,0,,4612,74,19,13,-,0,6574,9426,A,1,0
B17I290123,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,29-Sep-17,28-Sep-17,29-Sep-17,0,1246,1246,18124,TRUE,,B,29-Sep-17,FALSE,FALSE,FALSE,4,1,1,7,0,0,0,0,0,1,0,1151,9,3104,1117,0,,,,,24.56,,N,,,2,,7418,103,20,14,-,0,6311,9689,B,2,1
B17I111132,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,11-Sep-17,08-Sep-17,09-Sep-17,0,913,913,17791,FALSE,,B,11-Sep-17,FALSE,FALSE,FALSE,5,1,0,6,0,0,0,0,0,0,0,1213,12,3000,1103,1,,,,,25.91,,N,,,9,,6601,341,20,16,-,0,5978,10022,A,1,0
B17H230719,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,23-Aug-17,21-Aug-17,22-Aug-17,,642,642,17520,FALSE,,B,23-Aug-17,FALSE,FALSE,FALSE,6,2,0,6,1,0,0,1,0,0,0,1270,12,3398,1290,1,,,,,24.58,,N,,,6,,4582,185,19,15,-,0,5707,10293,A,1,0
B17G311003,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,31-Jul-17,27-Jul-17,29-Jul-17,,318,318,17196,FALSE,,B,31-Jul-17,FALSE,FALSE,FALSE,5,2,0,4,0,0,0,0,0,1,1,1263,12,3407,1177,1,,,,,24.65,,N,,,0,,4007,261,19,15,-,0,5383,10617,A,1,0
B17G042305,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,05-Jul-17,02-Jul-17,04-Jul-17,,1041,1041,16878,TRUE,,B,05-Jul-17,FALSE,FALSE,FALSE,6,1,0,8,1,0,0,0,2,0,3,1441,12,3859,1359,0,,,,,25.53,,N,,,4,,7311,80,20,14,-,0,5065,10935,A,1,1
B17F100224,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,10-Jun-17,08-Jun-17,10-Jun-17,,774,774,16611,FALSE,,B,10-Jun-17,FALSE,FALSE,FALSE,3,1,0,6,1,0,0,0,3,0,3,1235,10,3150,1143,1,,,,,25.66,,N,,,5,,6265,122,20,14,-,0,4798,11202,A,1,0
B17E241209,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,24-May-17,21-May-17,23-May-17,,519,519,16356,FALSE,,B,24-May-17,FALSE,FALSE,FALSE,3,2,0,4,0,0,0,0,2,1,2,1179,11,3019,1137,0,,,,,24.58,,N,,,0,,5471,112,20,14,-,0,4543,11457,A,1,0
B17E031515,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,03-May-17,02-May-17,03-May-17,,270,270,16107,FALSE,,B,03-May-17,FALSE,FALSE,FALSE,4,1,0,3,0,0,0,0,1,0,2,947,8,2338,894,0,,,,,25.42,,N,,,0,,4011,109,19,14,-,0,4294,11706,A,1,0
B17D120708,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,12-Apr-17,10-Apr-17,12-Apr-17,,1022,1022,15837,TRUE,,B,12-Apr-17,FALSE,FALSE,FALSE,5,1,0,9,0,0,0,0,3,1,7,1126,9,3221,1073,0,,,,,24.02,,N,,,7,,9443,537,20,16,-,0,4024,11976,A,1,1
B17C250324,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,25-Mar-17,23-Mar-17,25-Mar-17,,779,779,15594,FALSE,,B,25-Mar-17,FALSE,FALSE,FALSE,5,1,0,8,0,0,0,0,3,0,7,1185,12,2911,1112,1,,,,,24.25,,N,,,2,,9326,102,20,14,-,0,3781,12219,A,1,0
B17C022106,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,03-Mar-17,28-Feb-17,02-Mar-17,,499,499,15314,FALSE,,B,03-Mar-17,FALSE,FALSE,FALSE,4,1,0,5,0,0,0,0,1,0,7,1116,9,3059,1070,0,,,,,23.77,,N,,,5,,4845,154,19,14,-,0,3501,12499,A,1,0
B17B141017,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,14-Feb-17,11-Feb-17,14-Feb-17,,270,270,15085,FALSE,,B,14-Feb-17,FALSE,FALSE,FALSE,5,1,0,4,0,0,0,0,3,0,8,1195,11,3286,1194,0,,,,,24.23,,N,,,1,,4819,151,19,14,-,0,3272,12728,A,1,0
B17A260206,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,26-Jan-17,24-Jan-17,26-Jan-17,,1021,1021,14815,TRUE,,B,26-Jan-17,FALSE,FALSE,FALSE,4,1,0,15,0,0,0,0,2,0,0,1017,8,2696,917,1,,,,,24.28,,N,,,8,,18426,190,21,15,-,0,3002,12998,A,1,1
B17A070405,HD1156,FKR01889,4008.LR,Final Drive-Lt Rea,07-Jan-17,05-Jan-17,07-Jan-17,,760,760,14554,FALSE,,B,07-Jan-17,FALSE,FALSE,FALSE,5,1,0,14,0,0,0,0,0,1,0,1021,8,2761,970,0,,,,,24.55,,N,,,8,,16301,379,21,16,-,0,2741,13259,A,1,0
B18L272602,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,28-Dec-18,26-Dec-18,27-Dec-18,0,1079,1079,24562,TRUE,,B,28-Dec-18,FALSE,FALSE,FALSE,4,1,0,1,0,0,0,0,4,0,16,1198,16,3281,1193,26,,,,,21.18,,N,,,6,,4396,157,19,14,-,0,12749,3251,B,2,1
B18L053101,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,06-Dec-18,03-Dec-18,05-Dec-18,0,746,746,24229,FALSE,,B,06-Dec-18,FALSE,FALSE,FALSE,5,1,0,29,0,1,0,0,3,1,1,1114,11,2630,1023,0,,,,,25.76,,N,,,34,,38396,952,22,17,-,0,12416,3584,B,2,0
B18K212125,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,21-Nov-18,15-Nov-18,19-Nov-18,0,503,503,23986,FALSE,,B,22-Nov-18,FALSE,FALSE,FALSE,8,2,0,38,1,1,0,0,0,0,1,1182,11,2893,1063,0,,,,,24.47,,N,,,42,,38270,414,22,16,-,0,12173,3827,B,2,0
B18J313307,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,01-Nov-18,29-Oct-18,30-Oct-18,0,233,233,23716,FALSE,FALSE,B,03-Nov-18,FALSE,FALSE,FALSE,8,2,0,25,1,1,0,0,1,1,0,1197,11,2838,1137,0,,,,,24.37,,N,,,27,,30820,422,22,16,-,0,11903,4097,B,2,0
B18J123426,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,13-Oct-18,10-Oct-18,12-Oct-18,0,1124,1124,23483,TRUE,,B,13-Oct-18,FALSE,FALSE,FALSE,4,1,0,20,0,1,0,0,2,1,1,1180,9,2791,1049,1,,,,,24.52,,N,,,10,,16529,191,21,15,-,0,11670,4330,A,1,1
B18I250533,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,25-Sep-18,23-Sep-18,25-Sep-18,0,827,827,23186,FALSE,,B,25-Sep-18,FALSE,FALSE,FALSE,4,1,0,18,0,0,0,1,3,0,0,1124,9,2893,1055,0,,,,,23.87,,N,,,11,,14476,256,21,15,-,0,11373,4627,A,1,0
B18I110916,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,11-Sep-18,07-Sep-18,10-Sep-18,0,532,532,22891,FALSE,,B,11-Sep-18,FALSE,FALSE,FALSE,3,1,0,11,1,1,0,0,1,1,0,1166,10,3156,1163,1,,,,,24.61,,N,,,9,,11274,178,21,15,-,0,11078,4922,B,2,0
B18H240701,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,24-Aug-18,22-Aug-18,24-Aug-18,0,274,274,22633,FALSE,,B,24-Aug-18,FALSE,FALSE,FALSE,4,1,0,12,1,0,0,0,1,1,0,1279,10,3188,1137,1,,,,,24.8,,N,,,5,,8940,234,20,15,-,0,10820,5180,A,1,0
B18H080635,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,08-Aug-18,05-Aug-18,07-Aug-18,0,1051,1051,22359,TRUE,,B,09-Aug-18,FALSE,FALSE,FALSE,3,2,0,58,0,2,0,0,1,1,0,1134,9,2857,1137,2,,,,,23.94,,N,,,35,,35923,315,22,15,-,0,10546,5454,B,2,1
B18G232024,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,24-Jul-18,19-Jul-18,21-Jul-18,0,788,788,22096,FALSE,,B,24-Jul-18,FALSE,FALSE,FALSE,4,2,0,52,0,1,0,0,0,0,0,978,9,2706,903,1,,,,,24.85,,N,,,26,,37694,520,22,16,-,0,10283,5717,A,1,0
B18G032319,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,03-Jul-18,01-Jul-18,03-Jul-18,0,527,527,21835,FALSE,,B,03-Jul-18,FALSE,FALSE,FALSE,6,2,0,43,1,1,0,1,2,1,0,1188,11,3340,1147,0,,,,,23.35,,N,,,131,,41372,2238,23,18,LQF MET,0,10022,5978,A,1,0
B18F113029,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,12-Jun-18,09-Jun-18,11-Jun-18,0,251,251,21559,FALSE,,B,12-Jun-18,FALSE,FALSE,FALSE,4,0,0,26,1,0,0,0,1,0,0,1042,9,2658,984,1,,,,,23.82,,N,,,24,,30414,316,22,15,-,0,9746,6254,A,1,0
B18E250105,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,25-May-18,24-May-18,25-May-18,0,1025,1025,21308,TRUE,,C,25-May-18,TRUE,FALSE,TRUE,8,7,1,267,0,6,0,1,1,1,1,1048,8,2629,1011,1,,,,,23.21,,N,,,230,,19468.44222,986.3815789,21,16,DARK LQF MET,0,9495,6505,B,2,1
B18E100614,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,10-May-18,05-May-18,08-May-18,0,720,720,21003,FALSE,,C,10-May-18,TRUE,FALSE,TRUE,7,6,1,211,1,5,0,1,0,1,0,1168,9,3102,1099,1,,,,,23.3,,N,,,321,,19468.44222,986.3815789,21,16,DARK LQF MET,0,9190,6810,B,2,0
B18D172612,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,17-Apr-18,16-Apr-18,17-Apr-18,0,475,475,20758,FALSE,,C,23-Apr-18,TRUE,FALSE,TRUE,5,7,1,201,0,5,0,1,0,1,2,1198,10,3130,1158,1,,,,,23.9,,N,,,253,,62747,11282,23,21,-,0,8945,7055,C,3,0
B18C282230,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,28-Mar-18,26-Mar-18,28-Mar-18,0,249,249,20532,FALSE,,C,29-Mar-18,TRUE,FALSE,TRUE,3,6,1,133,0,4,0,1,0,1,1,1130,9,2812,1043,0,,,,,24.17,,N,,,194,,52619,11047,23,21,LQF MET,0,8719,7281,A,1,0
B18C071536,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,07-Mar-18,06-Mar-18,07-Mar-18,0,983,983,20283,TRUE,,B,07-Mar-18,FALSE,FALSE,FALSE,5,1,0,13,2,2,0,0,1,1,2,1154,9,3047,1029,1,,,,,24.15,,N,,,13,,18337,319,21,15,-,0,8470,7530,B,2,1
B18B160516,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,16-Feb-18,14-Feb-18,16-Feb-18,0,723,723,20023,FALSE,,B,17-Feb-18,FALSE,FALSE,FALSE,5,1,0,10,0,1,0,1,1,2,2,920,9,2381,910,1,,,,,25.13,,N,,,9,,18428,381,21,16,-,0,8210,7790,A,1,0
B18A271432,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,27-Jan-18,26-Jan-18,27-Jan-18,0,497,497,19797,FALSE,,B,28-Jan-18,FALSE,FALSE,FALSE,6,2,0,12,1,2,0,1,1,0,2,1132,10,3148,1083,1,,,,,25.09,,N,,,3,,13434,653,21,17,-,0,7984,8016,B,2,0
B18A101612,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,10-Jan-18,08-Jan-18,10-Jan-18,0,234,234,19534,FALSE,,B,11-Jan-18,FALSE,FALSE,FALSE,5,1,0,10,1,1,0,0,1,1,1,1171,10,3275,1135,1,,,,,25.02,,N,,,5,,12438,1661,21,18,-,0,7721,8279,B,2,0
B17L261916,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,26-Dec-17,24-Dec-17,26-Dec-17,0,1176,1176,19300,TRUE,,B,26-Dec-17,FALSE,FALSE,FALSE,6,1,0,39,1,6,0,0,3,2,0,1080,9,2867,1029,0,,,,,24.42,,N,,,54,,48946,5592,23,20,-,0,7487,8513,B,2,1
B17K290617,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,29-Nov-17,28-Nov-17,29-Nov-17,0,830,830,18954,FALSE,,B,29-Nov-17,FALSE,FALSE,FALSE,9,3,0,53,3,8,1,0,4,1,0,1255,12,3320,1154,0,,,,,24.19,,N,,,57,,55183,4667,23,19,-,0,7141,8859,C,3,0
B17K092338,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,10-Nov-17,08-Nov-17,09-Nov-17,0,583,583,18707,FALSE,,B,10-Nov-17,FALSE,FALSE,FALSE,7,1,0,23,0,3,0,0,1,0,0,1233,12,3213,1102,0,,,,,24.48,,N,,,26,,48772,3605,23,19,-,0,6894,9106,B,2,0
B17J171508,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,17-Oct-17,16-Oct-17,17-Oct-17,0,263,263,18387,FALSE,,B,17-Oct-17,FALSE,FALSE,FALSE,5,1,0,4,0,0,0,1,1,0,0,1208,10,3259,1154,0,,,,,20.53,,N,,,0,,4449,65,19,13,-,0,6574,9426,A,1,0
B17I290122,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,29-Sep-17,28-Sep-17,29-Sep-17,0,1246,1246,18124,TRUE,,B,29-Sep-17,FALSE,FALSE,FALSE,4,1,0,7,0,0,0,0,0,2,0,1180,9,3211,1158,0,,,,,24.62,,N,,,2,,6509,147,20,14,-,0,6311,9689,B,2,1
B17I111131,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,11-Sep-17,08-Sep-17,09-Sep-17,0,913,913,17791,FALSE,,B,11-Sep-17,FALSE,FALSE,FALSE,4,1,0,5,0,0,0,0,0,0,0,1071,11,2608,957,1,,,,,25.98,,N,,,4,,6283,165,20,15,-,0,5978,10022,A,1,0
B17H230718,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,23-Aug-17,21-Aug-17,22-Aug-17,,642,642,17520,FALSE,,B,23-Aug-17,FALSE,FALSE,FALSE,5,1,0,4,0,0,0,1,0,0,0,1100,10,2868,1076,1,,,,,24.59,,N,,,1,,4411,105,19,14,-,0,5707,10293,A,1,0
B17G311002,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,31-Jul-17,27-Jul-17,29-Jul-17,,318,318,17196,FALSE,,B,31-Jul-17,FALSE,FALSE,FALSE,5,1,0,4,2,0,0,0,0,1,0,1255,12,3389,1201,1,,,,,24.76,,N,,,0,,3235,125,19,14,-,0,5383,10617,A,1,0
B17G042304,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,05-Jul-17,02-Jul-17,04-Jul-17,,1041,1041,16878,TRUE,,B,05-Jul-17,FALSE,FALSE,FALSE,5,1,0,8,0,0,0,0,2,0,3,1468,12,3933,1413,0,,,,,25.59,,N,,,4,,7407,81,20,14,-,0,5065,10935,A,1,1
B17F100223,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,10-Jun-17,08-Jun-17,10-Jun-17,,774,774,16611,FALSE,,B,10-Jun-17,FALSE,FALSE,FALSE,3,1,0,5,1,0,0,0,3,0,2,1174,9,2978,1100,1,,,,,25.71,,N,,,0,,6158,84,20,14,-,0,4798,11202,A,1,0
B17E241208,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,24-May-17,21-May-17,23-May-17,,519,519,16356,FALSE,,B,24-May-17,FALSE,FALSE,FALSE,4,2,0,4,0,0,0,0,2,1,3,1236,12,3180,1209,0,,,,,24.62,,N,,,0,,5094,99,20,14,-,0,4543,11457,A,1,0
B17E031514,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,03-May-17,02-May-17,03-May-17,,270,270,16107,FALSE,,B,03-May-17,FALSE,FALSE,FALSE,3,1,0,3,1,0,1,0,1,0,2,892,7,2235,844,0,,,,,25.66,,N,,,0,,3917,82,19,14,-,0,4294,11706,A,1,0
B17D120707,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,12-Apr-17,10-Apr-17,12-Apr-17,,1022,1022,15837,TRUE,,B,12-Apr-17,FALSE,FALSE,FALSE,5,1,0,9,0,0,0,0,3,0,7,1114,9,3174,1077,0,,,,,24.15,,N,,,6,,7822,311,20,15,-,0,4024,11976,A,1,1
B17C250323,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,25-Mar-17,23-Mar-17,25-Mar-17,,779,779,15594,FALSE,,B,25-Mar-17,FALSE,FALSE,FALSE,5,2,0,7,0,0,0,0,3,0,6,1099,11,2690,1021,2,,,,,24.08,,N,,,4,,9502,116,20,14,-,0,3781,12219,A,1,0
B17C022105,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,03-Mar-17,28-Feb-17,02-Mar-17,,499,499,15314,FALSE,,B,03-Mar-17,FALSE,FALSE,FALSE,5,1,0,6,0,0,0,0,1,0,6,1183,10,3222,1144,0,,,,,23.92,,N,,,0,,6176,406,20,16,-,0,3501,12499,A,1,0
B17B141016,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,14-Feb-17,11-Feb-17,14-Feb-17,,270,270,15085,FALSE,,B,14-Feb-17,FALSE,FALSE,FALSE,5,0,0,5,0,0,0,0,10,0,8,1266,14,3492,1268,0,,,,,24.29,,N,,,8,,4730,125,19,14,-,0,3272,12728,A,1,0
B17A260205,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,26-Jan-17,24-Jan-17,26-Jan-17,,1021,1021,14815,TRUE,,B,26-Jan-17,FALSE,FALSE,FALSE,4,1,0,16,0,0,0,0,2,0,1,1033,9,2733,937,1,,,,,23.81,,N,,,11,,17199,238,21,15,-,0,3002,12998,A,1,1
B17A070404,HD1156,FKR01889,4008.RR,Final Drive-Rt Rea,07-Jan-17,05-Jan-17,07-Jan-17,,760,760,14554,FALSE,,B,07-Jan-17,FALSE,FALSE,FALSE,5,1,0,14,0,0,0,0,0,1,0,981,8,2659,933,0,,,,,24.28,,N,,,13,,16278,266,21,15,-,0,2741,13259,A,1,0
B18L243029,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,25-Dec-18,22-Dec-18,24-Dec-18,0,571,571,49179,FALSE,,B,25-Dec-18,FALSE,FALSE,FALSE,4,0,0,5,0,2,0,0,1,2,1,1152,11,2736,1059,0,,,,,25.14,,N,,,3,,17708,625,21,16,-,0,15463,537,A,1,0
B18L030412,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,03-Dec-18,01-Dec-18,03-Dec-18,0,268,268,48876,FALSE,,B,03-Dec-18,FALSE,FALSE,FALSE,6,1,0,5,1,2,0,0,4,1,1,1273,13,3015,1181,2,,,,,24.9,,N,,,4,,10335,433,21,16,-,0,15160,840,A,1,0
B18K152431,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,16-Nov-18,11-Nov-18,13-Nov-18,0,1043,1043,48608,TRUE,,B,16-Nov-18,FALSE,FALSE,FALSE,5,1,0,13,1,3,0,0,3,0,0,1153,9,2686,1115,1,,,,,25.11,,N,,,9,,26998,577,22,16,-,0,14892,1108,B,2,1
B18J260715,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,26-Oct-18,23-Oct-18,25-Oct-18,0,768,768,48333,FALSE,,B,26-Oct-18,FALSE,FALSE,FALSE,4,1,0,13,1,3,0,0,2,0,0,1125,9,2809,1003,0,,,,,24.71,,N,,,13,,26965,466,22,16,-,0,14617,1383,B,2,0
B18J060124,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,06-Oct-18,04-Oct-18,06-Oct-18,0,494,494,48059,FALSE,,B,06-Oct-18,FALSE,FALSE,FALSE,3,1,0,6,0,1,0,0,0,0,0,1100,8,2819,1055,0,,,,,23.99,,N,,,14,,17041,544,21,16,-,0,14343,1657,B,2,0
B18I200211,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,20-Sep-18,18-Sep-18,20-Sep-18,0,233,233,47798,FALSE,,B,20-Sep-18,FALSE,FALSE,FALSE,6,2,0,5,1,2,0,0,2,1,1,1223,11,3317,1116,1,,,,,23.89,,N,,,1,,23132,3117,22,19,-,0,14082,1918,B,2,0
B18I033210,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,04-Sep-18,31-Aug-18,03-Sep-18,0,1061,1061,47565,TRUE,,B,04-Sep-18,FALSE,FALSE,FALSE,6,1,0,21,1,4,0,0,0,2,0,1075,7,2764,1024,0,,,,,24.69,,N,,,20,,31898,897,22,17,-,0,13849,2151,B,2,1
B18H170933,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,17-Aug-18,14-Aug-18,16-Aug-18,0,785,785,47289,FALSE,,B,21-Aug-18,FALSE,FALSE,FALSE,5,3,0,23,1,4,0,0,1,0,0,1254,10,2975,1224,0,,,,,24.06,,N,,,46,,32086,1267,22,17,LQC MET,0,13573,2427,A,1,0
B18G302723,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,31-Jul-18,27-Jul-18,30-Jul-18,0,511,511,47015,FALSE,,B,09-Aug-18,FALSE,FALSE,FALSE,6,1,0,17,2,2,0,0,2,1,0,1042,6,2750,1102,1,,,,,23.3,,N,,,24,,27291,672,22,17,-,0,13299,2701,A,1,0
B18G092636,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,10-Jul-18,07-Jul-18,09-Jul-18,0,250,250,46754,FALSE,,B,10-Jul-18,FALSE,FALSE,FALSE,6,2,0,15,2,2,0,0,1,0,0,1128,8,2930,1046,1,,,,,23.65,,N,,,6,,25689,695,22,17,-,0,13038,2962,B,2,0
B18F192732,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,20-Jun-18,16-Jun-18,19-Jun-18,0,1011,1011,46504,TRUE,,B,20-Jun-18,FALSE,FALSE,FALSE,8,1,0,67,2,11,0,1,1,1,1,1051,10,2902,1012,0,,,,,18.2,,N,,,70,,55226,4553,23,19,-,0,12788,3212,A,1,1
B18E293627,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,30-May-18,26-May-18,29-May-18,0,715,715,46208,FALSE,,B,30-May-18,FALSE,FALSE,FALSE,12,3,0,85,2,15,0,0,1,0,0,1138,11,3374,1064,1,,,,,19.54,,N,,,64,,47764,10967,23,21,-,0,12492,3508,A,1,0
B18E150219,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,15-May-18,09-May-18,14-May-18,0,480,480,45973,FALSE,,B,15-May-18,FALSE,FALSE,FALSE,10,2,1,68,1,10,1,1,2,1,0,1136,11,3422,1152,1,,,,,19.05,,N,,,82,,51202,4018,23,19,-,0,12257,3743,B,2,0
B18D232024,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,24-Apr-18,21-Apr-18,23-Apr-18,0,235,235,45728,FALSE,,B,26-Apr-18,FALSE,FALSE,FALSE,9,1,0,48,2,7,1,0,0,1,0,1085,10,2993,981,0,,,,,19.04,,N,,,98,,52298,5363,23,20,LQF MET,0,12012,3988,B,2,0
B18C311321,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,31-Mar-18,30-Mar-18,31-Mar-18,0,1092,1092,45493,TRUE,,C,01-Apr-18,TRUE,FALSE,TRUE,7,1,0,28,7,41,2,0,0,3,5,999,9,2489,951,9,,,,,22.17,,N,,,34,,19468.44222,986.3815789,21,16,DARK LQF MET,0,11777,4223,B,2,1
B18C090312,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,09-Mar-18,07-Mar-18,09-Mar-18,0,821,821,45222,FALSE,,C,09-Mar-18,TRUE,FALSE,TRUE,11,1,0,35,7,32,2,0,3,0,3,1212,11,3271,1166,5,,,,,23.04,,N,,,30,,19468.44222,986.3815789,21,16,DARK LQF MET,0,11506,4494,B,2,0
B18B160508,HD621,FKR00344,4008.LR,Final Drive-Lt Rea,16-Feb-18,15-Feb-18,16-Feb-18,0,572,572,44973,FALSE,,B,17-Feb-18,FALSE,FALSE,FALSE,6,1,0,5,1,2,0,0,1,2,6,962,9,2602,949,3,,,,,23.84,,N,,,0,,15964,680,21,17,-,0,11257,4743,A,1,0
